"Time_point","gene","cell_line","guide","replicate","value","biotype"
90,"SNHG15","H1975","g2","R1",92.57476,"LncRNA"
0,"SNHG15","H1975","g2","R2",10.95403,"LncRNA"
6,"SNHG15","H1975","g2","R2",12.95064,"LncRNA"
12,"SNHG15","H1975","g2","R2",14.65562,"LncRNA"
18,"SNHG15","H1975","g2","R2",16.03348,"LncRNA"
24,"SNHG15","H1975","g2","R2",18.53224,"LncRNA"
30,"SNHG15","H1975","g2","R2",21.05088,"LncRNA"
36,"SNHG15","H1975","g2","R2",24.40348,"LncRNA"
42,"SNHG15","H1975","g2","R2",28.83941,"LncRNA"
48,"SNHG15","H1975","g2","R2",36.15543,"LncRNA"
54,"SNHG15","H1975","g2","R2",45.2334,"LncRNA"
60,"SNHG15","H1975","g2","R2",55.66476,"LncRNA"
66,"SNHG15","H1975","g2","R2",63.11889,"LncRNA"
72,"SNHG15","H1975","g2","R2",70.47543,"LncRNA"
78,"SNHG15","H1975","g2","R2",76.32934,"LncRNA"
84,"SNHG15","H1975","g2","R2",80.96193,"LncRNA"
90,"SNHG15","H1975","g2","R2",83.3898,"LncRNA"
0,"SNHG15","H1975","g3","R1",12.92508,"LncRNA"
6,"SNHG15","H1975","g3","R1",14.3084,"LncRNA"
12,"SNHG15","H1975","g3","R1",15.19623,"LncRNA"
18,"SNHG15","H1975","g3","R1",16.20399,"LncRNA"
24,"SNHG15","H1975","g3","R1",16.89153,"LncRNA"
30,"SNHG15","H1975","g3","R1",17.57969,"LncRNA"
36,"SNHG15","H1975","g3","R1",17.18019,"LncRNA"
42,"SNHG15","H1975","g3","R1",17.17953,"LncRNA"
48,"SNHG15","H1975","g3","R1",17.78051,"LncRNA"
54,"SNHG15","H1975","g3","R1",19.27915,"LncRNA"
60,"SNHG15","H1975","g3","R1",21.0272,"LncRNA"
66,"SNHG15","H1975","g3","R1",23.39565,"LncRNA"
72,"SNHG15","H1975","g3","R1",26.68052,"LncRNA"
78,"SNHG15","H1975","g3","R1",31.82264,"LncRNA"
84,"SNHG15","H1975","g3","R1",36.40217,"LncRNA"
90,"SNHG15","H1975","g3","R1",42.1482,"LncRNA"
0,"SNHG15","H1975","g3","R2",11.52412,"LncRNA"
6,"SNHG15","H1975","g3","R2",13.35704,"LncRNA"
12,"SNHG15","H1975","g3","R2",14.62988,"LncRNA"
18,"SNHG15","H1975","g3","R2",15.55519,"LncRNA"
24,"SNHG15","H1975","g3","R2",15.51471,"LncRNA"
30,"SNHG15","H1975","g3","R2",16.30478,"LncRNA"
36,"SNHG15","H1975","g3","R2",16.40982,"LncRNA"
42,"SNHG15","H1975","g3","R2",16.44722,"LncRNA"
48,"SNHG15","H1975","g3","R2",17.01732,"LncRNA"
54,"SNHG15","H1975","g3","R2",17.26547,"LncRNA"
60,"SNHG15","H1975","g3","R2",17.97635,"LncRNA"
66,"SNHG15","H1975","g3","R2",20.37147,"LncRNA"
72,"SNHG15","H1975","g3","R2",22.90375,"LncRNA"
78,"SNHG15","H1975","g3","R2",26.47193,"LncRNA"
84,"SNHG15","H1975","g3","R2",30.40625,"LncRNA"
90,"SNHG15","H1975","g3","R2",35.61045,"LncRNA"
0,"GAS5","H1975","g1","R1",18.86638,"LncRNA"
6,"GAS5","H1975","g1","R1",21.48751,"LncRNA"
12,"GAS5","H1975","g1","R1",24.5614,"LncRNA"
18,"GAS5","H1975","g1","R1",27.18046,"LncRNA"
24,"GAS5","H1975","g1","R1",28.93111,"LncRNA"
30,"GAS5","H1975","g1","R1",30.89775,"LncRNA"
36,"GAS5","H1975","g1","R1",33.97906,"LncRNA"
42,"GAS5","H1975","g1","R1",37.38995,"LncRNA"
48,"GAS5","H1975","g1","R1",40.39472,"LncRNA"
54,"GAS5","H1975","g1","R1",42.18154,"LncRNA"
60,"GAS5","H1975","g1","R1",43.32882,"LncRNA"
66,"GAS5","H1975","g1","R1",43.58518,"LncRNA"
72,"GAS5","H1975","g1","R1",42.55281,"LncRNA"
78,"GAS5","H1975","g1","R1",41.0932,"LncRNA"
84,"GAS5","H1975","g1","R1",38.54386,"LncRNA"
90,"GAS5","H1975","g1","R1",35.82864,"LncRNA"
0,"GAS5","H1975","g1","R2",16.50961,"LncRNA"
6,"GAS5","H1975","g1","R2",18.5327,"LncRNA"
12,"GAS5","H1975","g1","R2",20.37241,"LncRNA"
18,"GAS5","H1975","g1","R2",21.57582,"LncRNA"
24,"GAS5","H1975","g1","R2",23.29422,"LncRNA"
30,"GAS5","H1975","g1","R2",24.89394,"LncRNA"
36,"GAS5","H1975","g1","R2",25.76261,"LncRNA"
42,"GAS5","H1975","g1","R2",26.60987,"LncRNA"
48,"GAS5","H1975","g1","R2",28.32619,"LncRNA"
54,"GAS5","H1975","g1","R2",30.73312,"LncRNA"
60,"GAS5","H1975","g1","R2",34.55802,"LncRNA"
66,"GAS5","H1975","g1","R2",39.67712,"LncRNA"
72,"GAS5","H1975","g1","R2",46.46172,"LncRNA"
78,"GAS5","H1975","g1","R2",54.93137,"LncRNA"
84,"GAS5","H1975","g1","R2",63.60222,"LncRNA"
90,"GAS5","H1975","g1","R2",71.42902,"LncRNA"
0,"GAS5","H1975","g2","R1",14.37814,"LncRNA"
6,"GAS5","H1975","g2","R1",16.98321,"LncRNA"
12,"GAS5","H1975","g2","R1",19.45669,"LncRNA"
18,"GAS5","H1975","g2","R1",22.69002,"LncRNA"
24,"GAS5","H1975","g2","R1",25.75368,"LncRNA"
30,"GAS5","H1975","g2","R1",30.36013,"LncRNA"
36,"GAS5","H1975","g2","R1",35.54595,"LncRNA"
42,"GAS5","H1975","g2","R1",41.57274,"LncRNA"
48,"GAS5","H1975","g2","R1",47.98297,"LncRNA"
54,"GAS5","H1975","g2","R1",57.84084,"LncRNA"
60,"GAS5","H1975","g2","R1",69.82471,"LncRNA"
66,"GAS5","H1975","g2","R1",81.35928,"LncRNA"
72,"GAS5","H1975","g2","R1",89.00851,"LncRNA"
78,"GAS5","H1975","g2","R1",94.34805,"LncRNA"
84,"GAS5","H1975","g2","R1",97.96071,"LncRNA"
90,"GAS5","H1975","g2","R1",99.5188,"LncRNA"
0,"GAS5","H1975","g2","R2",15.82195,"LncRNA"
6,"GAS5","H1975","g2","R2",19.03091,"LncRNA"
12,"GAS5","H1975","g2","R2",21.43019,"LncRNA"
18,"GAS5","H1975","g2","R2",24.50101,"LncRNA"
24,"GAS5","H1975","g2","R2",28.39371,"LncRNA"
30,"GAS5","H1975","g2","R2",32.58183,"LncRNA"
36,"GAS5","H1975","g2","R2",36.40973,"LncRNA"
42,"GAS5","H1975","g2","R2",41.54592,"LncRNA"
48,"GAS5","H1975","g2","R2",48.8364,"LncRNA"
54,"GAS5","H1975","g2","R2",58.48769,"LncRNA"
60,"GAS5","H1975","g2","R2",69.79762,"LncRNA"
66,"GAS5","H1975","g2","R2",80.75699,"LncRNA"
72,"GAS5","H1975","g2","R2",89.44038,"LncRNA"
78,"GAS5","H1975","g2","R2",94.82821,"LncRNA"
84,"GAS5","H1975","g2","R2",98.12056,"LncRNA"
90,"GAS5","H1975","g2","R2",99.55746,"LncRNA"
0,"GAS5","H1975","g3","R1",15.67699,"LncRNA"
6,"GAS5","H1975","g3","R1",18.57434,"LncRNA"
12,"GAS5","H1975","g3","R1",20.7757,"LncRNA"
18,"GAS5","H1975","g3","R1",22.06686,"LncRNA"
24,"GAS5","H1975","g3","R1",24.84447,"LncRNA"
30,"GAS5","H1975","g3","R1",27.07296,"LncRNA"
36,"GAS5","H1975","g3","R1",29.21228,"LncRNA"
42,"GAS5","H1975","g3","R1",32.20633,"LncRNA"
48,"GAS5","H1975","g3","R1",37.27227,"LncRNA"
54,"GAS5","H1975","g3","R1",44.75596,"LncRNA"
60,"GAS5","H1975","g3","R1",54.09129,"LncRNA"
66,"GAS5","H1975","g3","R1",65.11025,"LncRNA"
72,"GAS5","H1975","g3","R1",75.76962,"LncRNA"
78,"GAS5","H1975","g3","R1",85.06696,"LncRNA"
84,"GAS5","H1975","g3","R1",91.99355,"LncRNA"
90,"GAS5","H1975","g3","R1",95.88517,"LncRNA"
0,"GAS5","H1975","g3","R2",16.48026,"LncRNA"
6,"GAS5","H1975","g3","R2",18.75355,"LncRNA"
12,"GAS5","H1975","g3","R2",21.50052,"LncRNA"
18,"GAS5","H1975","g3","R2",24.22821,"LncRNA"
24,"GAS5","H1975","g3","R2",26.38895,"LncRNA"
30,"GAS5","H1975","g3","R2",30.11843,"LncRNA"
36,"GAS5","H1975","g3","R2",34.38835,"LncRNA"
42,"GAS5","H1975","g3","R2",39.36158,"LncRNA"
48,"GAS5","H1975","g3","R2",46.00147,"LncRNA"
54,"GAS5","H1975","g3","R2",55.08564,"LncRNA"
60,"GAS5","H1975","g3","R2",65.50897,"LncRNA"
66,"GAS5","H1975","g3","R2",77.21946,"LncRNA"
72,"GAS5","H1975","g3","R2",86.52347,"LncRNA"
78,"GAS5","H1975","g3","R2",92.99489,"LncRNA"
84,"GAS5","H1975","g3","R2",97.18618,"LncRNA"
90,"GAS5","H1975","g3","R2",99.14122,"LncRNA"
0,"LINCPINT","H1975","g1","R1",14.96282,"LncRNA"
6,"LINCPINT","H1975","g1","R1",15.53912,"LncRNA"
12,"LINCPINT","H1975","g1","R1",18.04872,"LncRNA"
18,"LINCPINT","H1975","g1","R1",19.39359,"LncRNA"
24,"LINCPINT","H1975","g1","R1",21.19047,"LncRNA"
30,"LINCPINT","H1975","g1","R1",22.69162,"LncRNA"
36,"LINCPINT","H1975","g1","R1",24.81947,"LncRNA"
42,"LINCPINT","H1975","g1","R1",25.68977,"LncRNA"
48,"LINCPINT","H1975","g1","R1",26.2871,"LncRNA"
54,"LINCPINT","H1975","g1","R1",25.71813,"LncRNA"
60,"LINCPINT","H1975","g1","R1",24.1243,"LncRNA"
66,"LINCPINT","H1975","g1","R1",22.14439,"LncRNA"
72,"LINCPINT","H1975","g1","R1",21.66154,"LncRNA"
78,"LINCPINT","H1975","g1","R1",20.01192,"LncRNA"
84,"LINCPINT","H1975","g1","R1",65.82335,"LncRNA"
90,"LINCPINT","H1975","g1","R1",47.9941,"LncRNA"
0,"LINCPINT","H1975","g1","R2",17.0783,"LncRNA"
6,"LINCPINT","H1975","g1","R2",17.68264,"LncRNA"
12,"LINCPINT","H1975","g1","R2",19.14322,"LncRNA"
18,"LINCPINT","H1975","g1","R2",20.62041,"LncRNA"
24,"LINCPINT","H1975","g1","R2",22.90075,"LncRNA"
30,"LINCPINT","H1975","g1","R2",25.05335,"LncRNA"
36,"LINCPINT","H1975","g1","R2",27.93146,"LncRNA"
42,"LINCPINT","H1975","g1","R2",31.32336,"LncRNA"
48,"LINCPINT","H1975","g1","R2",34.51112,"LncRNA"
54,"LINCPINT","H1975","g1","R2",38.56889,"LncRNA"
60,"LINCPINT","H1975","g1","R2",43.16705,"LncRNA"
66,"LINCPINT","H1975","g1","R2",46.38783,"LncRNA"
72,"LINCPINT","H1975","g1","R2",48.45131,"LncRNA"
78,"LINCPINT","H1975","g1","R2",49.79383,"LncRNA"
84,"LINCPINT","H1975","g1","R2",50.25054,"LncRNA"
90,"LINCPINT","H1975","g1","R2",49.72149,"LncRNA"
0,"LINCPINT","H1975","g2","R1",16.86476,"LncRNA"
6,"LINCPINT","H1975","g2","R1",20.34014,"LncRNA"
12,"LINCPINT","H1975","g2","R1",23.68473,"LncRNA"
18,"LINCPINT","H1975","g2","R1",28.28448,"LncRNA"
24,"LINCPINT","H1975","g2","R1",35.02522,"LncRNA"
30,"LINCPINT","H1975","g2","R1",42.44849,"LncRNA"
36,"LINCPINT","H1975","g2","R1",51.75605,"LncRNA"
42,"LINCPINT","H1975","g2","R1",60.69399,"LncRNA"
48,"LINCPINT","H1975","g2","R1",70.26536,"LncRNA"
54,"LINCPINT","H1975","g2","R1",78.32967,"LncRNA"
60,"LINCPINT","H1975","g2","R1",85.26244,"LncRNA"
66,"LINCPINT","H1975","g2","R1",90.28389,"LncRNA"
72,"LINCPINT","H1975","g2","R1",94.74779,"LncRNA"
78,"LINCPINT","H1975","g2","R1",96.96827,"LncRNA"
84,"LINCPINT","H1975","g2","R1",98.21005,"LncRNA"
90,"LINCPINT","H1975","g2","R1",98.85777,"LncRNA"
0,"LINCPINT","H1975","g2","R2",14.01937,"LncRNA"
6,"LINCPINT","H1975","g2","R2",16.45238,"LncRNA"
12,"LINCPINT","H1975","g2","R2",18.95325,"LncRNA"
18,"LINCPINT","H1975","g2","R2",22.46732,"LncRNA"
24,"LINCPINT","H1975","g2","R2",27.13218,"LncRNA"
30,"LINCPINT","H1975","g2","R2",33.13314,"LncRNA"
36,"LINCPINT","H1975","g2","R2",41.43493,"LncRNA"
42,"LINCPINT","H1975","g2","R2",50.49192,"LncRNA"
48,"LINCPINT","H1975","g2","R2",60.23722,"LncRNA"
54,"LINCPINT","H1975","g2","R2",68.6368,"LncRNA"
60,"LINCPINT","H1975","g2","R2",75.82813,"LncRNA"
66,"LINCPINT","H1975","g2","R2",81.86472,"LncRNA"
72,"LINCPINT","H1975","g2","R2",85.47688,"LncRNA"
78,"LINCPINT","H1975","g2","R2",88.38956,"LncRNA"
84,"LINCPINT","H1975","g2","R2",90.95009,"LncRNA"
90,"LINCPINT","H1975","g2","R2",92.6458,"LncRNA"
0,"LINCPINT","H1975","g3","R1",15.93946,"LncRNA"
6,"LINCPINT","H1975","g3","R1",18.76729,"LncRNA"
12,"LINCPINT","H1975","g3","R1",20.65696,"LncRNA"
18,"LINCPINT","H1975","g3","R1",23.29281,"LncRNA"
24,"LINCPINT","H1975","g3","R1",26.20319,"LncRNA"
30,"LINCPINT","H1975","g3","R1",28.13434,"LncRNA"
36,"LINCPINT","H1975","g3","R1",31.13168,"LncRNA"
42,"LINCPINT","H1975","g3","R1",34.79395,"LncRNA"
48,"LINCPINT","H1975","g3","R1",40.03353,"LncRNA"
54,"LINCPINT","H1975","g3","R1",45.30069,"LncRNA"
60,"LINCPINT","H1975","g3","R1",51.5421,"LncRNA"
66,"LINCPINT","H1975","g3","R1",56.8632,"LncRNA"
72,"LINCPINT","H1975","g3","R1",61.66138,"LncRNA"
78,"LINCPINT","H1975","g3","R1",65.60668,"LncRNA"
84,"LINCPINT","H1975","g3","R1",69.8593,"LncRNA"
90,"LINCPINT","H1975","g3","R1",73.63966,"LncRNA"
0,"LINCPINT","H1975","g3","R2",15.03662,"LncRNA"
6,"LINCPINT","H1975","g3","R2",17.22576,"LncRNA"
12,"LINCPINT","H1975","g3","R2",19.69435,"LncRNA"
18,"LINCPINT","H1975","g3","R2",21.63084,"LncRNA"
24,"LINCPINT","H1975","g3","R2",23.95303,"LncRNA"
30,"LINCPINT","H1975","g3","R2",26.80036,"LncRNA"
36,"LINCPINT","H1975","g3","R2",29.6231,"LncRNA"
42,"LINCPINT","H1975","g3","R2",32.839,"LncRNA"
48,"LINCPINT","H1975","g3","R2",37.63899,"LncRNA"
54,"LINCPINT","H1975","g3","R2",42.67153,"LncRNA"
60,"LINCPINT","H1975","g3","R2",47.23798,"LncRNA"
66,"LINCPINT","H1975","g3","R2",52.16935,"LncRNA"
72,"LINCPINT","H1975","g3","R2",56.87498,"LncRNA"
78,"LINCPINT","H1975","g3","R2",61.09517,"LncRNA"
84,"LINCPINT","H1975","g3","R2",65.03433,"LncRNA"
90,"LINCPINT","H1975","g3","R2",68.85915,"LncRNA"
