"Time_point","gene","cell_line","guide","replicate","value","biotype"
90,"SNHG15","A549","g2","R1",99.99413,"LncRNA"
0,"SNHG15","A549","g2","R2",24.37759,"LncRNA"
6,"SNHG15","A549","g2","R2",29.2365,"LncRNA"
12,"SNHG15","A549","g2","R2",36.63536,"LncRNA"
18,"SNHG15","A549","g2","R2",44.40668,"LncRNA"
24,"SNHG15","A549","g2","R2",52.03905,"LncRNA"
30,"SNHG15","A549","g2","R2",61.44813,"LncRNA"
36,"SNHG15","A549","g2","R2",70.49944,"LncRNA"
42,"SNHG15","A549","g2","R2",79.05659,"LncRNA"
48,"SNHG15","A549","g2","R2",86.094,"LncRNA"
54,"SNHG15","A549","g2","R2",92.11444,"LncRNA"
60,"SNHG15","A549","g2","R2",96.37299,"LncRNA"
66,"SNHG15","A549","g2","R2",98.26617,"LncRNA"
72,"SNHG15","A549","g2","R2",99.4005,"LncRNA"
78,"SNHG15","A549","g2","R2",99.76383,"LncRNA"
84,"SNHG15","A549","g2","R2",99.98217,"LncRNA"
90,"SNHG15","A549","g2","R2",99.99592,"LncRNA"
0,"SNHG15","A549","g3","R1",23.56804,"LncRNA"
6,"SNHG15","A549","g3","R1",28.46268,"LncRNA"
12,"SNHG15","A549","g3","R1",33.80199,"LncRNA"
18,"SNHG15","A549","g3","R1",38.31666,"LncRNA"
24,"SNHG15","A549","g3","R1",43.1943,"LncRNA"
30,"SNHG15","A549","g3","R1",46.88082,"LncRNA"
36,"SNHG15","A549","g3","R1",51.65107,"LncRNA"
42,"SNHG15","A549","g3","R1",56.5116,"LncRNA"
48,"SNHG15","A549","g3","R1",60.305,"LncRNA"
54,"SNHG15","A549","g3","R1",64.68168,"LncRNA"
60,"SNHG15","A549","g3","R1",68.73641,"LncRNA"
66,"SNHG15","A549","g3","R1",72.61894,"LncRNA"
72,"SNHG15","A549","g3","R1",75.94677,"LncRNA"
78,"SNHG15","A549","g3","R1",78.80534,"LncRNA"
84,"SNHG15","A549","g3","R1",80.79779,"LncRNA"
90,"SNHG15","A549","g3","R1",82.85496,"LncRNA"
0,"SNHG15","A549","g3","R2",21.86385,"LncRNA"
6,"SNHG15","A549","g3","R2",26.48302,"LncRNA"
12,"SNHG15","A549","g3","R2",30.64996,"LncRNA"
18,"SNHG15","A549","g3","R2",35.17923,"LncRNA"
24,"SNHG15","A549","g3","R2",39.40042,"LncRNA"
30,"SNHG15","A549","g3","R2",43.15744,"LncRNA"
36,"SNHG15","A549","g3","R2",47.21114,"LncRNA"
42,"SNHG15","A549","g3","R2",50.87897,"LncRNA"
48,"SNHG15","A549","g3","R2",55.05588,"LncRNA"
54,"SNHG15","A549","g3","R2",59.03861,"LncRNA"
60,"SNHG15","A549","g3","R2",63.25629,"LncRNA"
66,"SNHG15","A549","g3","R2",66.98187,"LncRNA"
72,"SNHG15","A549","g3","R2",70.69202,"LncRNA"
78,"SNHG15","A549","g3","R2",73.69154,"LncRNA"
84,"SNHG15","A549","g3","R2",76.70786,"LncRNA"
90,"SNHG15","A549","g3","R2",79.55143,"LncRNA"
0,"GAS5","A549","g1","R1",27.13662,"LncRNA"
6,"GAS5","A549","g1","R1",30.5971,"LncRNA"
12,"GAS5","A549","g1","R1",33.83968,"LncRNA"
18,"GAS5","A549","g1","R1",36.22203,"LncRNA"
24,"GAS5","A549","g1","R1",37.88929,"LncRNA"
30,"GAS5","A549","g1","R1",39.31413,"LncRNA"
36,"GAS5","A549","g1","R1",40.70519,"LncRNA"
42,"GAS5","A549","g1","R1",41.69679,"LncRNA"
48,"GAS5","A549","g1","R1",42.67969,"LncRNA"
54,"GAS5","A549","g1","R1",43.24739,"LncRNA"
60,"GAS5","A549","g1","R1",44.17859,"LncRNA"
66,"GAS5","A549","g1","R1",44.87383,"LncRNA"
72,"GAS5","A549","g1","R1",45.45996,"LncRNA"
78,"GAS5","A549","g1","R1",45.52534,"LncRNA"
84,"GAS5","A549","g1","R1",45.01268,"LncRNA"
90,"GAS5","A549","g1","R1",44.72139,"LncRNA"
0,"GAS5","A549","g1","R2",22.88323,"LncRNA"
6,"GAS5","A549","g1","R2",25.09878,"LncRNA"
12,"GAS5","A549","g1","R2",28.26085,"LncRNA"
18,"GAS5","A549","g1","R2",30.62252,"LncRNA"
24,"GAS5","A549","g1","R2",32.97973,"LncRNA"
30,"GAS5","A549","g1","R2",35.03963,"LncRNA"
36,"GAS5","A549","g1","R2",36.7348,"LncRNA"
42,"GAS5","A549","g1","R2",38.44492,"LncRNA"
48,"GAS5","A549","g1","R2",40.21636,"LncRNA"
54,"GAS5","A549","g1","R2",41.10049,"LncRNA"
60,"GAS5","A549","g1","R2",43.25033,"LncRNA"
66,"GAS5","A549","g1","R2",44.55498,"LncRNA"
72,"GAS5","A549","g1","R2",46.59394,"LncRNA"
78,"GAS5","A549","g1","R2",48.8202,"LncRNA"
84,"GAS5","A549","g1","R2",50.8725,"LncRNA"
90,"GAS5","A549","g1","R2",51.85419,"LncRNA"
0,"GAS5","A549","g2","R1",23.72335,"LncRNA"
6,"GAS5","A549","g2","R1",27.82971,"LncRNA"
12,"GAS5","A549","g2","R1",34.43221,"LncRNA"
18,"GAS5","A549","g2","R1",41.23882,"LncRNA"
24,"GAS5","A549","g2","R1",48.84383,"LncRNA"
30,"GAS5","A549","g2","R1",57.4609,"LncRNA"
36,"GAS5","A549","g2","R1",65.59158,"LncRNA"
42,"GAS5","A549","g2","R1",72.35629,"LncRNA"
48,"GAS5","A549","g2","R1",78.64051,"LncRNA"
54,"GAS5","A549","g2","R1",83.73486,"LncRNA"
60,"GAS5","A549","g2","R1",88.46931,"LncRNA"
66,"GAS5","A549","g2","R1",91.82395,"LncRNA"
72,"GAS5","A549","g2","R1",94.49778,"LncRNA"
78,"GAS5","A549","g2","R1",96.27875,"LncRNA"
84,"GAS5","A549","g2","R1",97.55115,"LncRNA"
90,"GAS5","A549","g2","R1",98.43611,"LncRNA"
0,"GAS5","A549","g2","R2",24.74995,"LncRNA"
6,"GAS5","A549","g2","R2",30.52005,"LncRNA"
12,"GAS5","A549","g2","R2",37.15646,"LncRNA"
18,"GAS5","A549","g2","R2",45.33527,"LncRNA"
24,"GAS5","A549","g2","R2",53.39724,"LncRNA"
30,"GAS5","A549","g2","R2",61.41072,"LncRNA"
36,"GAS5","A549","g2","R2",69.73759,"LncRNA"
42,"GAS5","A549","g2","R2",75.63717,"LncRNA"
48,"GAS5","A549","g2","R2",81.99725,"LncRNA"
54,"GAS5","A549","g2","R2",86.85069,"LncRNA"
60,"GAS5","A549","g2","R2",90.98875,"LncRNA"
66,"GAS5","A549","g2","R2",93.76393,"LncRNA"
72,"GAS5","A549","g2","R2",95.82187,"LncRNA"
78,"GAS5","A549","g2","R2",97.22447,"LncRNA"
84,"GAS5","A549","g2","R2",98.10233,"LncRNA"
90,"GAS5","A549","g2","R2",98.73571,"LncRNA"
0,"GAS5","A549","g3","R1",19.47516,"LncRNA"
6,"GAS5","A549","g3","R1",23.15085,"LncRNA"
12,"GAS5","A549","g3","R1",27.13044,"LncRNA"
18,"GAS5","A549","g3","R1",31.21722,"LncRNA"
24,"GAS5","A549","g3","R1",34.99172,"LncRNA"
30,"GAS5","A549","g3","R1",38.18706,"LncRNA"
36,"GAS5","A549","g3","R1",41.14001,"LncRNA"
42,"GAS5","A549","g3","R1",44.25686,"LncRNA"
48,"GAS5","A549","g3","R1",45.91281,"LncRNA"
54,"GAS5","A549","g3","R1",48.70853,"LncRNA"
60,"GAS5","A549","g3","R1",51.2376,"LncRNA"
66,"GAS5","A549","g3","R1",53.89328,"LncRNA"
72,"GAS5","A549","g3","R1",56.8847,"LncRNA"
78,"GAS5","A549","g3","R1",59.25957,"LncRNA"
84,"GAS5","A549","g3","R1",61.95427,"LncRNA"
90,"GAS5","A549","g3","R1",64.30642,"LncRNA"
0,"GAS5","A549","g3","R2",22.30774,"LncRNA"
6,"GAS5","A549","g3","R2",26.27015,"LncRNA"
12,"GAS5","A549","g3","R2",30.84351,"LncRNA"
18,"GAS5","A549","g3","R2",35.47722,"LncRNA"
24,"GAS5","A549","g3","R2",40.07114,"LncRNA"
30,"GAS5","A549","g3","R2",43.23937,"LncRNA"
36,"GAS5","A549","g3","R2",47.14756,"LncRNA"
42,"GAS5","A549","g3","R2",50.53023,"LncRNA"
48,"GAS5","A549","g3","R2",53.22513,"LncRNA"
54,"GAS5","A549","g3","R2",56.89994,"LncRNA"
60,"GAS5","A549","g3","R2",60.32344,"LncRNA"
66,"GAS5","A549","g3","R2",63.11977,"LncRNA"
72,"GAS5","A549","g3","R2",66.45943,"LncRNA"
78,"GAS5","A549","g3","R2",69.12154,"LncRNA"
84,"GAS5","A549","g3","R2",71.26683,"LncRNA"
90,"GAS5","A549","g3","R2",73.92072,"LncRNA"
0,"LINCPINT","A549","g1","R1",19.51303,"LncRNA"
6,"LINCPINT","A549","g1","R1",22.14823,"LncRNA"
12,"LINCPINT","A549","g1","R1",24.62242,"LncRNA"
18,"LINCPINT","A549","g1","R1",26.23632,"LncRNA"
24,"LINCPINT","A549","g1","R1",27.25927,"LncRNA"
30,"LINCPINT","A549","g1","R1",28.04735,"LncRNA"
36,"LINCPINT","A549","g1","R1",29.09813,"LncRNA"
42,"LINCPINT","A549","g1","R1",30.02026,"LncRNA"
48,"LINCPINT","A549","g1","R1",30.61126,"LncRNA"
54,"LINCPINT","A549","g1","R1",30.40804,"LncRNA"
60,"LINCPINT","A549","g1","R1",23.68108,"LncRNA"
66,"LINCPINT","A549","g1","R1",20.27195,"LncRNA"
72,"LINCPINT","A549","g1","R1",18.66769,"LncRNA"
78,"LINCPINT","A549","g1","R1",17.70941,"LncRNA"
84,"LINCPINT","A549","g1","R1",16.64267,"LncRNA"
90,"LINCPINT","A549","g1","R1",16.16013,"LncRNA"
0,"LINCPINT","A549","g1","R2",21.49545,"LncRNA"
6,"LINCPINT","A549","g1","R2",24.52828,"LncRNA"
12,"LINCPINT","A549","g1","R2",28.05179,"LncRNA"
18,"LINCPINT","A549","g1","R2",30.34622,"LncRNA"
24,"LINCPINT","A549","g1","R2",31.84164,"LncRNA"
30,"LINCPINT","A549","g1","R2",33.1217,"LncRNA"
36,"LINCPINT","A549","g1","R2",33.96858,"LncRNA"
42,"LINCPINT","A549","g1","R2",34.81141,"LncRNA"
48,"LINCPINT","A549","g1","R2",35.4849,"LncRNA"
54,"LINCPINT","A549","g1","R2",36.28928,"LncRNA"
60,"LINCPINT","A549","g1","R2",37.01739,"LncRNA"
66,"LINCPINT","A549","g1","R2",38.02152,"LncRNA"
72,"LINCPINT","A549","g1","R2",38.61485,"LncRNA"
78,"LINCPINT","A549","g1","R2",38.78199,"LncRNA"
84,"LINCPINT","A549","g1","R2",38.86929,"LncRNA"
90,"LINCPINT","A549","g1","R2",38.54082,"LncRNA"
0,"LINCPINT","A549","g2","R1",19.34751,"LncRNA"
6,"LINCPINT","A549","g2","R1",23.58789,"LncRNA"
12,"LINCPINT","A549","g2","R1",28.14229,"LncRNA"
18,"LINCPINT","A549","g2","R1",32.38821,"LncRNA"
24,"LINCPINT","A549","g2","R1",36.31351,"LncRNA"
30,"LINCPINT","A549","g2","R1",40.73358,"LncRNA"
36,"LINCPINT","A549","g2","R1",44.64886,"LncRNA"
42,"LINCPINT","A549","g2","R1",48.02772,"LncRNA"
48,"LINCPINT","A549","g2","R1",51.81278,"LncRNA"
54,"LINCPINT","A549","g2","R1",55.29572,"LncRNA"
60,"LINCPINT","A549","g2","R1",58.44778,"LncRNA"
66,"LINCPINT","A549","g2","R1",61.34624,"LncRNA"
72,"LINCPINT","A549","g2","R1",63.07339,"LncRNA"
78,"LINCPINT","A549","g2","R1",64.09509,"LncRNA"
84,"LINCPINT","A549","g2","R1",64.11879,"LncRNA"
90,"LINCPINT","A549","g2","R1",64.52818,"LncRNA"
0,"LINCPINT","A549","g2","R2",25.27129,"LncRNA"
6,"LINCPINT","A549","g2","R2",29.95255,"LncRNA"
12,"LINCPINT","A549","g2","R2",35.05011,"LncRNA"
18,"LINCPINT","A549","g2","R2",41.09406,"LncRNA"
24,"LINCPINT","A549","g2","R2",46.90755,"LncRNA"
30,"LINCPINT","A549","g2","R2",52.20847,"LncRNA"
36,"LINCPINT","A549","g2","R2",57.51958,"LncRNA"
42,"LINCPINT","A549","g2","R2",62.69246,"LncRNA"
48,"LINCPINT","A549","g2","R2",66.46674,"LncRNA"
54,"LINCPINT","A549","g2","R2",70.54855,"LncRNA"
60,"LINCPINT","A549","g2","R2",73.44501,"LncRNA"
66,"LINCPINT","A549","g2","R2",76.36825,"LncRNA"
72,"LINCPINT","A549","g2","R2",78.16579,"LncRNA"
78,"LINCPINT","A549","g2","R2",79.4536,"LncRNA"
84,"LINCPINT","A549","g2","R2",80.18552,"LncRNA"
90,"LINCPINT","A549","g2","R2",80.49632,"LncRNA"
0,"LINCPINT","A549","g3","R1",23.77859,"LncRNA"
6,"LINCPINT","A549","g3","R1",27.67634,"LncRNA"
12,"LINCPINT","A549","g3","R1",31.69541,"LncRNA"
18,"LINCPINT","A549","g3","R1",35.67808,"LncRNA"
24,"LINCPINT","A549","g3","R1",39.33863,"LncRNA"
30,"LINCPINT","A549","g3","R1",42.73866,"LncRNA"
36,"LINCPINT","A549","g3","R1",45.79861,"LncRNA"
42,"LINCPINT","A549","g3","R1",49.15405,"LncRNA"
48,"LINCPINT","A549","g3","R1",52.04228,"LncRNA"
54,"LINCPINT","A549","g3","R1",54.51339,"LncRNA"
60,"LINCPINT","A549","g3","R1",57.4265,"LncRNA"
66,"LINCPINT","A549","g3","R1",59.60246,"LncRNA"
72,"LINCPINT","A549","g3","R1",61.48376,"LncRNA"
78,"LINCPINT","A549","g3","R1",61.33971,"LncRNA"
84,"LINCPINT","A549","g3","R1",63.16985,"LncRNA"
90,"LINCPINT","A549","g3","R1",63.02632,"LncRNA"
0,"LINCPINT","A549","g3","R2",25.63575,"LncRNA"
6,"LINCPINT","A549","g3","R2",31.00306,"LncRNA"
12,"LINCPINT","A549","g3","R2",36.30306,"LncRNA"
18,"LINCPINT","A549","g3","R2",40.41224,"LncRNA"
24,"LINCPINT","A549","g3","R2",44.09425,"LncRNA"
30,"LINCPINT","A549","g3","R2",47.76733,"LncRNA"
36,"LINCPINT","A549","g3","R2",51.25654,"LncRNA"
42,"LINCPINT","A549","g3","R2",54.13898,"LncRNA"
48,"LINCPINT","A549","g3","R2",57.26852,"LncRNA"
54,"LINCPINT","A549","g3","R2",60.4316,"LncRNA"
60,"LINCPINT","A549","g3","R2",62.60039,"LncRNA"
66,"LINCPINT","A549","g3","R2",64.68739,"LncRNA"
72,"LINCPINT","A549","g3","R2",65.54957,"LncRNA"
78,"LINCPINT","A549","g3","R2",66.84724,"LncRNA"
84,"LINCPINT","A549","g3","R2",67.70918,"LncRNA"
90,"LINCPINT","A549","g3","R2",67.09273,"LncRNA"
